Estado,Setor,Ano,CO2
BA,Processos Industriais,2005,"5875149,1154005695"
BA,Processos Industriais,2006,"5410545,555094414"
BA,Processos Industriais,2007,"5935346,627934662"
BA,Processos Industriais,2008,"6262151,72823681"
BA,Processos Industriais,2009,"4955147,441915526"
BA,Processos Industriais,2010,"5758922,744440541"
BA,Processos Industriais,2011,"5851378,429616277"
BA,Processos Industriais,2012,"5388283,787741516"
BA,Processos Industriais,2013,"5728575,545408054"
BA,Processos Industriais,2014,"6159201,449342068"
BA,Processos Industriais,2015,"6132597,048608008"
BA,Processos Industriais,2016,"5536876,003879943"
BA,Processos Industriais,2017,"5568992,19633249"
BA,Processos Industriais,2018,"5646219,5118306065"
BA,Processos Industriais,2019,"5796057,118150868"
BA,Processos Industriais,2020,"5822761,087620064"
BA,Processos Industriais,2021,"5904511,0393704055"
CE,Processos Industriais,1990,"1032570,804823624"
CE,Processos Industriais,1991,"986601,958742224"
CE,Processos Industriais,1992,"901497,15283568"
CE,Processos Industriais,1993,"872391,096455468"
CE,Processos Industriais,1994,"757324,423378896"
CE,Processos Industriais,1995,"1125268,546940888"
CE,Processos Industriais,1996,"1204725,13733758"
CE,Processos Industriais,1997,"1839140,830138184"
CE,Processos Industriais,1998,"1869430,913128956"
CE,Processos Industriais,1999,"1950172,73302884"
CE,Processos Industriais,2000,"2363473,315461144"
CE,Processos Industriais,2001,"2322542,041080176"
CE,Processos Industriais,2002,"2171947,357150228"
CE,Processos Industriais,2003,"1834528,785376688"
CE,Processos Industriais,2004,"1953473,988439308"
CE,Processos Industriais,2005,"2139837,953752744"
CE,Processos Industriais,2006,"2181759,159804272"
CE,Processos Industriais,2007,"2406100,835642628"
CE,Processos Industriais,2008,"2491220,011545124"
CE,Processos Industriais,2009,"2599399,15357412"
CE,Processos Industriais,2010,"2683461,20405298"
CE,Processos Industriais,2011,"2859189,742375292"
CE,Processos Industriais,2012,"3076689,818495528"
CE,Processos Industriais,2013,"3066607,03350982"
CE,Processos Industriais,2014,"3985822,740818876"
CE,Processos Industriais,2015,"4270173,81998032"
CE,Processos Industriais,2016,"4147450,22706872"
CE,Processos Industriais,2017,"4046872,06859308"
CE,Processos Industriais,2018,"3941132,366768752"
CE,Processos Industriais,2019,"3820659,896864792"
CE,Processos Industriais,2020,"4011326,5169952"
CE,Processos Industriais,2021,"4703014,22873284"
DF,Processos Industriais,1990,"1454197,991911208"
DF,Processos Industriais,1991,"1398907,112781368"
DF,Processos Industriais,1992,"1091523,6125748"
DF,Processos Industriais,1993,"1240233,991542456"
DF,Processos Industriais,1994,"1276607,562487392"
DF,Processos Industriais,1995,"1362467,976845096"
DF,Processos Industriais,1996,"1860720,634757028"
DF,Processos Industriais,1997,"1979934,022439024"
DF,Processos Industriais,1998,"2494154,446672012"
DF,Processos Industriais,1999,"2905016,132484248"
DF,Processos Industriais,2000,"3054858,783901356"
DF,Processos Industriais,2001,"3070139,12465318"
DF,Processos Industriais,2002,"2864343,854080052"
DF,Processos Industriais,2003,"2454987,301406528"
DF,Processos Industriais,2004,"3085131,502890172"
DF,Processos Industriais,2005,"3443315,127244544"
DF,Processos Industriais,2006,"3673610,693400168"
DF,Processos Industriais,2007,"4173727,73946852"
DF,Processos Industriais,2008,"3866187,415816816"
DF,Processos Industriais,2009,"3957206,408100952"
DF,Processos Industriais,2010,"4550216,82426376"
DF,Processos Industriais,2011,"5099008,4070572"
DF,Processos Industriais,2012,"5591624,47350172"
DF,Processos Industriais,2013,"5937439,51174788"
DF,Processos Industriais,2014,"6391290,15071808"
DF,Processos Industriais,2015,"5859967,71311128"
DF,Processos Industriais,2016,"4237114,66170476"
DF,Processos Industriais,2017,"3774224,085795964"
DF,Processos Industriais,2018,"3640962,797435592"
DF,Processos Industriais,2019,"3530060,804979956"
DF,Processos Industriais,2020,"4119409,67017948"
DF,Processos Industriais,2021,"4437203,20855252"
ES,Processos Industriais,1990,"17964436,416423224"
ES,Processos Industriais,1991,"20919163,95518213"
ES,Processos Industriais,1992,"20423733,368141234"
ES,Processos Industriais,1993,"20606847,940712523"
ES,Processos Industriais,1994,"21476846,310296874"
ES,Processos Industriais,1995,"21650183,148992043"
ES,Processos Industriais,1996,"19300709,08223634"
ES,Processos Industriais,1997,"22492067,38698435"
ES,Processos Industriais,1998,"22538039,41151483"
ES,Processos Industriais,1999,"19958350,666483212"
ES,Processos Industriais,2000,"23388639,14128167"
ES,Processos Industriais,2001,"23011704,97884947"
ES,Processos Industriais,2002,"27367349,380991414"
ES,Processos Industriais,2003,"23143033,864758786"
ES,Processos Industriais,2004,"22924346,563721936"
ES,Processos Industriais,2005,"22204680,87809885"
ES,Processos Industriais,2006,"22867042,186426125"
ES,Processos Industriais,2007,"32142146,572624814"
ES,Processos Industriais,2008,"23758254,39704934"
ES,Processos Industriais,2009,"29929396,82968615"
ES,Processos Industriais,2010,"32741208,246534437"
ES,Processos Industriais,2011,"33927819,398816064"
ES,Processos Industriais,2012,"30486876,87329746"
ES,Processos Industriais,2013,"33550814,190002948"
ES,Processos Industriais,2014,"33263221,394718066"
ES,Processos Industriais,2015,"38985934,50801285"
ES,Processos Industriais,2016,"41342205,73491044"
ES,Processos Industriais,2017,"43048665,036076136"
ES,Processos Industriais,2018,"42905010,07933796"
ES,Processos Industriais,2019,"39067659,01647844"
ES,Processos Industriais,2020,"37166696,94601666"
ES,Processos Industriais,2021,"42684431,33715734"
GO,Processos Industriais,1990,"1597764,050243964"
GO,Processos Industriais,1991,"1692081,860190344"
GO,Processos Industriais,1992,"1509622,0440092"
GO,Processos Industriais,1993,"1576076,317292072"
GO,Processos Industriais,1994,"1573521,937022488"
GO,Processos Industriais,1995,"1451436,938107688"
GO,Processos Industriais,1996,"1805691,96407474"
GO,Processos Industriais,1997,"1714956,332551388"
GO,Processos Industriais,1998,"1335794,907785596"
GO,Processos Industriais,1999,"1181273,390670532"
GO,Processos Industriais,2000,"1147856,789476544"
GO,Processos Industriais,2001,"1127847,135317488"
GO,Processos Industriais,2002,"1079718,887527472"
GO,Processos Industriais,2003,"964991,970844484"
GO,Processos Industriais,2004,"1056410,404624276"
GO,Processos Industriais,2005,"1170015,346854412"
GO,Processos Industriais,2006,"1129207,781358156"
GO,Processos Industriais,2007,"1229653,498313676"
GO,Processos Industriais,2008,"1529033,51933808"
GO,Processos Industriais,2009,"1690271,436025276"
GO,Processos Industriais,2010,"1907086,760153592"
GO,Processos Industriais,2011,"2005033,814300456"
GO,Processos Industriais,2012,"2303196,17030634"
GO,Processos Industriais,2013,"2376656,460916488"
GO,Processos Industriais,2014,"2329631,792141008"
GO,Processos Industriais,2015,"1911237,986771996"
GO,Processos Industriais,2016,"1540944,82737622"
GO,Processos Industriais,2017,"2140411,047109968"
GO,Processos Industriais,2018,"2471382,785459344"
GO,Processos Industriais,2019,"2765138,964426476"
GO,Processos Industriais,2020,"2909554,693776748"
GO,Processos Industriais,2021,"3221843,031547608"
MA,Processos Industriais,1990,"4485883,364356232"
MA,Processos Industriais,1991,"5413632,048453843"
MA,Processos Industriais,1992,"5531866,716872271"
MA,Processos Industriais,1993,"5318435,299716652"
MA,Processos Industriais,1994,"5336823,963713889"
MA,Processos Industriais,1995,"5178934,439427216"
MA,Processos Industriais,1996,"5295984,943840674"
MA,Processos Industriais,1997,"4320356,986775786"
MA,Processos Industriais,1998,"4710667,59657586"
MA,Processos Industriais,1999,"4415578,937988147"
MA,Processos Industriais,2000,"3932668,225792603"
MA,Processos Industriais,2001,"3400181,0818660487"
MA,Processos Industriais,2002,"3961881,257359385"
MA,Processos Industriais,2003,"3462597,6241016667"
MA,Processos Industriais,2004,"1960875,00100597"
MA,Processos Industriais,2005,"3686146,936957864"
MA,Processos Industriais,2006,"4108214,9719770313"
MA,Processos Industriais,2007,"4134795,920977855"
MA,Processos Industriais,2008,"4166030,648466536"
MA,Processos Industriais,2009,"3611388,3909283914"
MA,Processos Industriais,2010,"3584197,704891406"
MA,Processos Industriais,2011,"3664844,925219042"
MA,Processos Industriais,2012,"4074510,495487786"
MA,Processos Industriais,2013,"3717086,281796452"
MA,Processos Industriais,2014,"2325998,9104832606"
MA,Processos Industriais,2015,"1404517,4265809667"
MA,Processos Industriais,2016,"1067441,651151808"
MA,Processos Industriais,2017,"769102,490306916"
MA,Processos Industriais,2018,"557655,181760312"
MA,Processos Industriais,2019,"508382,132182476"
MA,Processos Industriais,2020,"548283,292277324"
MA,Processos Industriais,2021,"564774,237393644"
MG,Processos Industriais,1990,"46249383,88698924"
MG,Processos Industriais,1991,"55681643,78267018"
MG,Processos Industriais,1992,"54321814,383462235"
MG,Processos Industriais,1993,"57499191,7683149"
MG,Processos Industriais,1994,"53109391,47522615"
MG,Processos Industriais,1995,"57407967,4631746"
MG,Processos Industriais,1996,"63109896,61790681"
MG,Processos Industriais,1997,"60010822,46457711"
MG,Processos Industriais,1998,"66868405,976932704"
MG,Processos Industriais,1999,"59670396,133806534"
MG,Processos Industriais,2000,"67060190,68587625"
MG,Processos Industriais,2001,"69655275,15322988"
MG,Processos Industriais,2002,"71741046,02903114"
MG,Processos Industriais,2003,"72327354,38451152"
MG,Processos Industriais,2004,"77403619,72859107"
MG,Processos Industriais,2005,"85083418,83811243"
MG,Processos Industriais,2006,"85202827,09543714"
MG,Processos Industriais,2007,"92243489,42658484"
MG,Processos Industriais,2008,"97936380,6325275"
MG,Processos Industriais,2009,"75549520,62059455"
MG,Processos Industriais,2010,"98515453,4674606"
MG,Processos Industriais,2011,"97643889,03198802"
MG,Processos Industriais,2012,"98396731,23946647"
MG,Processos Industriais,2013,"96788125,45535439"
MG,Processos Industriais,2014,"93825156,69109203"
MG,Processos Industriais,2015,"92397099,78616962"
MG,Processos Industriais,2016,"93922392,01324718"
MG,Processos Industriais,2017,"97845535,38194525"
MG,Processos Industriais,2018,"100507322,96587218"
MG,Processos Industriais,2019,"97835318,58713035"
MG,Processos Industriais,2020,"95212675,38537809"
MG,Processos Industriais,2021,"104239321,00777793"
MS,Processos Industriais,1990,"522767,24723608"
MS,Processos Industriais,1991,"486614,08383894"
MS,Processos Industriais,1992,"377425,5392584864"
MS,Processos Industriais,1993,"531819,219443452"
MS,Processos Industriais,1994,"743583,584509772"
MS,Processos Industriais,1995,"811514,1637774"
MS,Processos Industriais,1996,"949805,996228176"
MS,Processos Industriais,1997,"1239012,472870216"
MS,Processos Industriais,1998,"1275819,880548544"
MS,Processos Industriais,1999,"1170795,620460996"
MS,Processos Industriais,2000,"1275033,58322268"
MS,Processos Industriais,2001,"1159423,872498756"
MS,Processos Industriais,2002,"1046472,381164548"
MS,Processos Industriais,2003,"921738,85314048"
MS,Processos Industriais,2004,"963458,092485548"
MS,Processos Industriais,2005,"968339,697713472"
MS,Processos Industriais,2006,"1064609,873350053"
MS,Processos Industriais,2007,"1186579,5935314486"
MS,Processos Industriais,2008,"1367166,6665292177"
MS,Processos Industriais,2009,"1380742,5091614956"
MS,Processos Industriais,2010,"1386721,107143425"
MS,Processos Industriais,2011,"1513050,324796421"
MS,Processos Industriais,2012,"1603333,4164142297"
MS,Processos Industriais,2013,"1492034,4782729952"
MS,Processos Industriais,2014,"1351810,5804890932"
MS,Processos Industriais,2015,"1283678,982017652"
MS,Processos Industriais,2016,"1057772,009269752"
MS,Processos Industriais,2017,"917573,764839216"
MS,Processos Industriais,2018,"888440,277821948"
MS,Processos Industriais,2019,"1009118,250520156"
MS,Processos Industriais,2020,"1199100,966016544"
MS,Processos Industriais,2021,"1306813,917620988"
MT,Processos Industriais,1990,"0,0"
MT,Processos Industriais,1991,"203859,0703777252"
MT,Processos Industriais,1992,"490286,806569792"
MT,Processos Industriais,1993,"746301,914408996"
MT,Processos Industriais,1994,"775571,451464032"
MT,Processos Industriais,1995,"729312,770700656"
MT,Processos Industriais,1996,"866971,642118956"
MT,Processos Industriais,1997,"887977,667286864"
MT,Processos Industriais,1998,"968431,869918308"
MT,Processos Industriais,1999,"838018,958284324"
MT,Processos Industriais,2000,"921341,625579904"
MT,Processos Industriais,2001,"1003903,733313072"
MT,Processos Industriais,2002,"1025985,352804016"
MT,Processos Industriais,2003,"930687,77404476"
MT,Processos Industriais,2004,"888210,98265896"
MT,Processos Industriais,2005,"944613,150755716"
MT,Processos Industriais,2006,"946411,743644828"
MT,Processos Industriais,2007,"1210440,162402528"
MT,Processos Industriais,2008,"1271772,176255532"
MT,Processos Industriais,2009,"1396055,346203644"
MT,Processos Industriais,2010,"1436076,6615356"
MT,Processos Industriais,2011,"1695348,27545376"
MT,Processos Industriais,2012,"1617566,791278312"
MT,Processos Industriais,2013,"2221541,456298528"
MT,Processos Industriais,2014,"2473405,104047904"
MT,Processos Industriais,2015,"1957950,089212916"
MT,Processos Industriais,2016,"1499782,577871"
MT,Processos Industriais,2017,"1489426,117292828"
MT,Processos Industriais,2018,"1693606,834446944"
MT,Processos Industriais,2019,"1625003,5654042"
MT,Processos Industriais,2020,"1835431,288055888"
MT,Processos Industriais,2021,"2019774,845949556"
PA,Processos Industriais,1990,"3677700,542109827"
PA,Processos Industriais,1991,"4579457,352835271"
PA,Processos Industriais,1992,"5432390,1724604145"
PA,Processos Industriais,1993,"5476807,76581221"
PA,Processos Industriais,1994,"5438592,800708474"
PA,Processos Industriais,1995,"5161227,861635102"
PA,Processos Industriais,1996,"5229282,845131935"
PA,Processos Industriais,1997,"4307619,213659586"
PA,Processos Industriais,1998,"4898014,705859487"
PA,Processos Industriais,1999,"4589311,104367174"
PA,Processos Industriais,2000,"4261195,088493029"
PA,Processos Industriais,2001,"3899597,215281835"
PA,Processos Industriais,2002,"4752364,290379527"
PA,Processos Industriais,2003,"4850492,3100058455"
PA,Processos Industriais,2004,"4734819,966474037"
PA,Processos Industriais,2005,"4879722,457519924"
PA,Processos Industriais,2006,"5035658,945252665"
PA,Processos Industriais,2007,"5111083,072037843"
PA,Processos Industriais,2008,"5599545,911399671"
PA,Processos Industriais,2009,"4995911,875720495"
PA,Processos Industriais,2010,"5305302,971884263"
PA,Processos Industriais,2011,"5427516,926326503"
PA,Processos Industriais,2012,"5467671,12434475"
PA,Processos Industriais,2013,"5611134,588658055"
PA,Processos Industriais,2014,"5371683,844985554"
PA,Processos Industriais,2015,"4863618,136104086"
PA,Processos Industriais,2016,"5248007,279352476"
PA,Processos Industriais,2017,"5031336,68933014"
PA,Processos Industriais,2018,"3680744,132582355"
PA,Processos Industriais,2019,"3587537,250469309"
PA,Processos Industriais,2020,"3627414,8411863036"
PA,Processos Industriais,2021,"4039690,338559898"
PB,Processos Industriais,1990,"1897698,944524872"
PB,Processos Industriais,1991,"1880295,051489464"
PB,Processos Industriais,1992,"1446985,10337522"
PB,Processos Industriais,1993,"1564172,249512588"
PB,Processos Industriais,1994,"1488376,068610496"
PB,Processos Industriais,1995,"1474464,947432616"
PB,Processos Industriais,1996,"1599215,26116288"
PB,Processos Industriais,1997,"2346165,278740368"
PB,Processos Industriais,1998,"3167240,287120928"
PB,Processos Industriais,1999,"3317185,887975356"
PB,Processos Industriais,2000,"2638480,905874224"
PB,Processos Industriais,2001,"2604352,147270552"
PB,Processos Industriais,2002,"2331888,131067032"
PB,Processos Industriais,2003,"2034388,018905528"
PB,Processos Industriais,2004,"2179215,317919076"
PB,Processos Industriais,2005,"2386000,87843948"
PB,Processos Industriais,2006,"2669706,647571308"
PB,Processos Industriais,2007,"2836183,970269168"
PB,Processos Industriais,2008,"3013009,96728882"
PB,Processos Industriais,2009,"2712672,348155448"
PB,Processos Industriais,2010,"3114140,162728148"
PB,Processos Industriais,2011,"2916805,656579324"
PB,Processos Industriais,2012,"3546259,51925842"
PB,Processos Industriais,2013,"3393577,346617724"
PB,Processos Industriais,2014,"3362051,227760452"
PB,Processos Industriais,2015,"2997790,449169404"
PB,Processos Industriais,2016,"3720905,775470908"
PB,Processos Industriais,2017,"3798341,936955896"
PB,Processos Industriais,2018,"4096650,23911944"
PB,Processos Industriais,2019,"4796124,21595792"
PB,Processos Industriais,2020,"5424222,11131668"
PB,Processos Industriais,2021,"5694140,46964496"
PE,Processos Industriais,1990,"694263,526129452"
PE,Processos Industriais,1991,"791908,347480856"
PE,Processos Industriais,1992,"702380,317227364"
PE,Processos Industriais,1993,"683600,174939212"
PE,Processos Industriais,1994,"693895,572618664"
PE,Processos Industriais,1995,"734205,263929776"
PE,Processos Industriais,1996,"747713,15900382"
PE,Processos Industriais,1997,"706505,115295044"
PE,Processos Industriais,1998,"821597,128690572"
PE,Processos Industriais,1999,"834550,883353012"
PE,Processos Industriais,2000,"803196,031490856"
PE,Processos Industriais,2001,"778039,133073224"
PE,Processos Industriais,2002,"801275,70005298"
PE,Processos Industriais,2003,"592120,266499628"
PE,Processos Industriais,2004,"603452,312138728"
PE,Processos Industriais,2005,"759249,502648236"
PE,Processos Industriais,2006,"806366,392170904"
PE,Processos Industriais,2007,"1000571,416296104"
PE,Processos Industriais,2008,"1135147,508177796"
PE,Processos Industriais,2009,"1207757,0487178"
PE,Processos Industriais,2010,"1221457,381125564"
PE,Processos Industriais,2011,"1554189,285653872"
PE,Processos Industriais,2012,"1810580,103861832"
PE,Processos Industriais,2013,"1737119,813251688"
